Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Google,L4,general,276000,"Newark, NJ ",2022-03-07,0 , 15,169000 , 72000 , 35000
Amazon,SDE II,"Cloud, AWS",203000,"Austin, TX ",2022-03-05,2 , 15,153000 , 30000 , 20000
Convoy,T6,Full Stack,493000,"Seattle, WA ",2022-03-05,3 , 15,217000 , 276000 , N/A
Facebook,E7,Distributed Systems (Back-End),842000,"Seattle, WA ",2022-03-03,2 , 15,274000 , 500000 , 68000
HPE,Master,Distributed Systems (Back-End),246000,"Seattle, WA ",2022-03-03,4 , 15,205000 , 20000 , 21000
HPE,Master,Distributed Systems (Back-End),426000,"Seattle, WA ",2022-03-03,4 , 15,205000 , 200000 , 21000
Nielsen,Senior,Data,141000,"Chicago, IL ",2022-03-03,4 , 15,131000 , N/A , 10000
Datadog,L3,API Development (Back-End),335000,"New York, NY ",2022-03-02,0 , 15,220000 , 115000 , N/A
PayPal,T25,Site Reliability (SRE),169000,"Austin, TX ",2022-03-01,15 , 15,124000 , 40000 , 5000
Google,L4,API Development (Back-End),263000,"Austin, TX ",2022-03-01,3 , 15,144000 , 90000 , 29000
Salesforce,Lead MTS,Full Stack,285000,"San Francisco, CA ",2022-02-28,10 , 15,215000 , 50000 , 20000
Squarespace,L4,Full Stack,288000,"New York, NY ",2022-02-28,2 , 15,218000 , 70000 , N/A
PayPal,T26,Distributed Systems (Back-End),315000,"San Jose, CA ",2022-02-27,4 , 15,195000 , 90000 , 30000
Facebook,E5,Distributed Systems (Back-End),408000,"Burlingame, CA ",2022-02-26,2 , 15,205000 , 173000 , 30000
Google,L4,Distributed Systems (Back-End),297000,"Irvine, CA ",2022-02-26,0 , 15,165000 , 107000 , 25000
Expedia,M,DevOps,250000,"Austin, TX ",2022-02-26,5 , 15,170000 , 60000 , 20000
Apple,ICT4,Distributed Systems (Back-End),261000,"Austin, TX ",2022-02-25,0 , 15,175000 , 68000 , 18000
Upstart,L5,Full Stack,357000,"San Francisco, CA ",2022-02-25,1 , 15,215000 , 110000 , 32000
VMware,Senior MTS,Networking,255000,"Palo Alto, CA ",2022-02-25,0 , 15,185000 , 40000 , 30000
Rivian,RIV,Full Stack,400000,"Palo Alto, CA ",2022-02-24,0 , 15,250000 , 100000 , 50000
Relativity,L7,Full Stack,460000,"Chicago, IL ",2022-02-24,3 , 15,240000 , 30000 , 190000
Justworks,L3,API Development (Back-End),200000,"New York, NY ",2022-02-24,0 , 15,193000 , 7000 , N/A
Nutanix,Staff Engineer,Distributed Systems (Back-End),400000,"San Jose, CA ",2022-02-23,5 , 15,250000 , 150000 , N/A
Liberty Mutual,L17,Full Stack,163000,"Seattle, WA ",2022-02-21,7 , 15,148000 , N/A , 15000
Bloomberg,Software Engineer,Full Stack,328000,"New York, NY ",2022-02-21,13 , 15,257000 , N/A , 71000
PayPal,T25,Distributed Systems (Back-End),240000,"San Jose, CA ",2022-02-21,5 , 15,185000 , 45000 , 10000
Facebook,E6,AR / VR,464000,"Seattle, WA ",2022-02-20,2 , 15,220000 , 200000 , 44000
Amazon,SDE III,Distributed Systems (Back-End),400000,"Boston, MA ",2022-02-20,4 , 15,160000 , 240000 , N/A
Amazon,SDE II,Web Development (Front-End),199000,"Seattle, WA ",2022-02-19,1 , 15,150000 , 49000 , N/A
VMware,Senior MTS,Web Development (Front-End),238000,"Palo Alto, CA ",2022-02-18,2 , 15,166000 , 44000 , 28000
Microsoft,64,Full Stack,432000,"Redmond, WA ",2022-02-18,7 , 15,184000 , 216000 , 32000
Amazon,SDE III,Embedded,420000,"Seattle, WA ",2022-02-18,0 , 15,160000 , 135000 , 125000
Amazon,SDE II,Distributed Systems (Back-End),260000,"Seattle, WA ",2022-02-15,3 , 15,160000 , 100000 , N/A
Google,L5,Distributed Systems (Back-End),374000,"Sunnyvale, CA ",2022-02-15,2 , 15,213000 , 120000 , 41000
NTT DATA,L5,Full Stack,158000,"Jersey City, NJ ",2022-02-15,8 , 15,158000 , N/A , N/A
Bloomberg,L6,Site Reliability (SRE),268000,"New York, NY ",2022-02-15,5 , 15,215000 , N/A , 53000
Microsoft,64,Client,236000,"Redmond, WA ",2022-02-15,15 , 15,185000 , 25000 , 26000
Twilio,IC4,Distributed Systems (Back-End),360000,"San Francisco, CA ",2022-02-15,1 , 15,230000 , 130000 , N/A
Qualcomm,Senior Staff Engineer,ML / AI,280000,"Boulder, CO ",2022-02-15,10 , 15,160000 , 90000 , 30000
Dell Technologies,Senior Principal Engineer,Full Stack,240000,"Austin, TX ",2022-02-15,15 , 15,200000 , 20000 , 20000
F5 Networks,Sr SDE,Testing (SDET),150000,"Seattle, WA ",2022-02-14,1 , 15,150000 , N/A , N/A
Apple,ICT4,Security,352000,"San Francisco, CA ",2022-02-13,1 , 15,232000 , 100000 , 20000
State Street,L2,API Development (Back-End),196000,"Boston, MA ",2022-02-13,3 , 15,178000 , N/A , 18000
Coinbase,IC6,Distributed Systems (Back-End),700000,"Los Angeles, CA ",2022-02-13,1 , 15,250000 , 400000 , 50000
Uber,Senior Software Engineer II,Mobile (iOS + Android),459000,"San Francisco, CA ",2022-02-13,6 , 15,226000 , 205000 , 28000
Amazon,SDE III,Distributed Systems (Back-End),341000,"Seattle, WA ",2022-02-12,14 , 15,160000 , 181000 , N/A
F5 Networks,Principal Software Engineer,Distributed Systems (Back-End),271000,"Seattle, WA ",2022-02-11,9 , 15,210000 , 40000 , 21000
Salesforce,Lead MTS,Full Stack,318000,"Seattle, WA ",2022-02-11,3 , 15,211000 , 75000 , 32000
LivePerson,L4,Distributed Systems (Back-End),400000,"New York, NY ",2022-02-11,0 , 15,225000 , 140000 , 35000
Google,L5,Web Development (Front-End),457000,"Seattle, WA ",2022-02-11,0 , 15,182000 , 248000 , 27000
Intel,Grade 9,Full Stack,356000,"Santa Clara, CA ",2022-02-10,0 , 15,210000 , 83000 , 63000
Microsoft,64,Distributed Systems (Back-End),264000,"Seattle, WA ",2022-02-10,6 , 15,204000 , 30000 , 30000
Zillow,P4,Web Development (Front-End),300000,"Seattle, WA ",2022-02-10,1 , 15,200000 , 75000 , 25000
Amazon,SDE II,Distributed Systems (Back-End),230000,"Seattle, WA ",2022-02-10,5 , 15,160000 , 70000 , N/A
Blizzard Entertainment,Senior Software Engineer II,Tools,191000,"Irvine, CA ",2022-02-09,4 , 15,172000 , N/A , 19000
JPMorgan Chase,Senior Associate,Distributed Systems (Back-End),250000,"Seattle, WA ",2022-02-09,1 , 15,170000 , N/A , 80000
LinkedIn,Distinguished Engineer,ML / AI,3000000,"Sunnyvale, CA ",2022-02-08,10 , 15,400000 , 2.5M , 120000
Amazon,SDE II,Distributed Systems (Back-End),265000,"Los Angeles, CA ",2022-02-08,2 , 15,160000 , 105000 , N/A
Bloomberg,Senior Software Engineer,Distributed Systems (Back-End),325000,"New York, NY ",2022-02-07,4 , 15,270000 , N/A , 55000
Walmart Global Tech,Staff Software Engineer,Security,250000,"Hoboken, NJ ",2022-02-07,2 , 15,150000 , 80000 , 20000
Roblox,IC5,Distributed Systems (Back-End),624000,"San Mateo, CA ",2022-02-06,0 , 15,304000 , 320000 , N/A
VMware,Staff Engineer 1,Distributed Systems (Back-End),259000,"Palo Alto, CA ",2022-02-06,5 , 15,196000 , 30000 , 33000
Broadcom,ICB 5,Security,350000,"Culver City, CA ",2022-02-06,10 , 15,150000 , 150000 , 50000
Google,L5,Production,401000,"Mountain View, CA ",2022-02-06,3 , 15,210000 , 38000 , 153000
Zillow,P4,Web Development (Front-End),320000,"Seattle, WA ",2022-02-06,3 , 15,185000 , 135000 , N/A
Nokia,9,Networking,149000,"Port Murray, NJ ",2022-02-05,15 , 15,125000 , 10000 , 14000
Motional,L5,RT/Embedded,249000,"Boston, MA ",2022-02-04,2 , 15,190000 , 31000 , 28000
IBM,Senior Engineer,Distributed Systems (Back-End),247000,"San Francisco, CA ",2022-02-04,15 , 15,222000 , 25000 , N/A
Twilio,IC5,Full Stack,298000,"Denver, CO ",2022-02-04,3 , 15,198000 , 100000 , N/A
Unity Technologies,Tech IC7,AR / VR,257000,"San Francisco, CA ",2022-02-03,5 , 15,165000 , 92000 , N/A
Paylocity,Senior,Full Stack,199000,"Schaumburg, IL ",2022-02-02,9 , 15,138000 , 61000 , N/A
Expedia,N,Data,288000,"Austin, TX ",2022-02-02,4 , 15,190000 , 60000 , 38000
Lyft,T6,Distributed Systems (Back-End),420000,"San Francisco, CA ",2022-02-01,5 , 15,220000 , 200000 , N/A
VMware,Senior MTS,Web Development (Front-End),245000,"Los Angeles, CA ",2022-02-01,5 , 15,172000 , 37000 , 36000
Adobe,Software Engineer 5,DevOps,316000,"Austin, TX ",2022-02-01,3 , 15,176000 , 100000 , 40000
Apple,ICT4,Full Stack,210000,"Austin, TX ",2022-02-01,6 , 15,148000 , 52000 , 10000
F5 Networks,L5,Mobile (iOS + Android),277000,"San Jose, CA ",2022-01-31,1 , 15,230000 , 24000 , 23000
Google,L5,Full Stack,410000,"Seattle, WA ",2022-01-30,15 , 15,206000 , 160000 , 44000
Microsoft,Senior SDE,Distributed Systems (Back-End),280000,"Redmond, WA ",2022-01-30,2 , 15,165000 , 100000 , 15000
Relativity,L7,Distributed Systems (Back-End),436000,"Chicago, IL ",2022-01-30,5 , 15,240000 , 160000 , 36000
Intel,Grade 8,Networking,238000,"Santa Clara, CA ",2022-01-29,0 , 15,170000 , 43000 , 25000
Splunk,Senior Software Engineer,Distributed Systems (Back-End),300000,"San Jose, CA ",2022-01-29,3 , 15,197000 , 75000 , 28000
Roku,Senior,Testing (SDET),387000,"San Jose, CA ",2022-01-29,1 , 15,330000 , 57000 , N/A
Ingram Micro,L4,Full Stack,172000,"Irvine, CA ",2022-01-29,3 , 15,156000 , N/A , 16000
Robinhood,L4,Distributed Systems (Back-End),356000,"Menlo Park, CA ",2022-01-28,1 , 15,255000 , 75000 , 26000
,L6,Data,180000,"Los Angeles, CA ",2022-01-28,10 , 15,156000 , N/A , 24000
PepsiCo,C3,Data,440000,"San Francisco, CA ",2022-01-28,3 , 15,240000 , 100000 , 100000
Visa,Senior Software Engineer,Production,130000,"Austin, TX ",2022-01-28,1 , 15,100000 , 15000 , 15000
Google,L7,ML / AI,700000,"Mountain View, CA ",2022-01-27,7 , 15,275000 , 335000 , 90000
Okta,Architect,Full Stack,500000,"Seattle, WA ",2022-01-27,4 , 15,250000 , 200000 , 50000
Okta,Principal Software Engineer,Distributed Systems (Back-End),580000,"Bellevue, WA ",2022-01-27,3 , 15,280000 , 260000 , 40000
Lyft,T6,Distributed Systems (Back-End),450000,"San Francisco, CA ",2022-01-27,5 , 15,220000 , 230000 , N/A
Facebook,E6,Full Stack,600000,"San Francisco, CA ",2022-01-27,4 , 15,230000 , 330000 , 40000
Google,L5,Distributed Systems (Back-End),330000,"Mountain View, CA ",2022-01-26,5 , 15,195000 , 105000 , 30000
Shutterfly,L5,Distributed Systems (Back-End),170000,"Redwood City, CA ",2022-01-26,5 , 15,170000 , N/A , N/A
Dell Technologies,I9,iOS,167000,"Austin, TX ",2022-01-26,8 , 15,145000 , N/A , 22000
Unity Technologies,Tech IC8,Distributed Systems (Back-End),265000,"Austin, TX ",2022-01-26,1 , 15,165000 , 60000 , 40000
Dell Technologies,Senior Principal Engineer,API Development (Back-End),175000,"Round Rock, TX ",2022-01-25,2 , 15,155000 , N/A , 20000
CACI International,T4,Security,178000,"Florham Park, NJ ",2022-01-25,8 , 15,178000 , N/A , N/A
Oracle,IC,Security,427000,"Redwood City, CA ",2022-01-25,10 , 15,217000 , 210000 , N/A
Amazon,SDE III,Distributed Systems (Back-End),280000,"Austin, TX ",2022-01-25,8 , 15,160000 , 120000 , N/A
JPMorgan Chase,Vice President,Data,193000,"New York, NY ",2022-01-25,6 , 15,154000 , N/A , 39000
Amazon,SDE III,Distributed Systems (Back-End),246000,"Seattle, WA ",2022-01-24,6 , 15,160000 , 86000 , N/A
IBM,Advisory Engineer,DevOps,150000,"Los Angeles, CA ",2022-01-24,10 , 15,150000 , N/A , N/A
JPMorgan Chase,Vice President,Distributed Systems (Back-End),177000,"New York, NY ",2022-01-24,1 , 15,155000 , N/A , 22000
Facebook,E6,Mobile (iOS + Android),628000,"San Francisco, CA ",2022-01-24,0 , 15,253000 , 325000 , 50000
Microchip Technology,L3,Testing (SDET),150000,"San Jose, CA ",2022-01-23,6 , 15,130000 , 5000 , 15000
Microsoft,66,AR / VR,500000,"Redmond, WA ",2022-01-23,9 , 15,230000 , 200000 , 70000
Q2,Senior Software Engineer,Distributed Systems (Back-End),143000,"Austin, TX ",2022-01-22,0 , 15,128000 , 15000 , N/A
Uber,Senior Software Engineer,Production,281000,"San Francisco, CA ",2022-01-22,2 , 15,193000 , 88000 , N/A
PayPal,T26,Security,315000,"San Jose, CA ",2022-01-21,11 , 15,190000 , 100000 , 25000
Facebook,E5,Full Stack,267000,"Seattle, WA ",2022-01-21,2 , 15,180000 , 60000 , 27000
eBay,SE 3,Distributed Systems (Back-End),146000,"Austin, TX ",2022-01-19,10 , 15,117000 , 20000 , 9000
Palo Alto Networks,L6,Testing (SDET),293000,"Santa Clara, CA ",2022-01-18,2 , 15,198000 , 65000 , 30000
HOVER,L3,API Development (Back-End),185000,"San Francisco, CA ",2022-01-18,3 , 15,185000 , N/A , N/A
FICO,L8,Site Reliability (SRE),210000,"Austin, TX ",2022-01-17,11 , 15,140000 , 40000 , 30000
Intel,Grade 9,Systems,310000,"Santa Clara, CA ",2022-01-17,0 , 15,205000 , 50000 , 55000
Roku,None,Embedded,230000,"Austin, TX ",2022-01-17,0 , 15,185000 , 45000 , N/A
Globant,Semi Senior,DevOps,145000,"Seattle, WA ",2022-01-17,2 , 15,145000 , N/A , N/A
Amazon,SDE III,Distributed Systems (Back-End),330000,"Seattle, WA ",2022-01-16,12 , 15,150000 , 180000 , N/A
Extend,L3,API Development (Back-End),260000,"San Francisco, CA ",2022-01-16,1 , 15,160000 , 100000 , N/A
Disney,Principal Engineer,API Development (Back-End),375000,"Glendale, CA ",2022-01-16,8 , 15,200000 , 120000 , 55000
LinkedIn,Senior Software Engineer,Data,370000,"Sunnyvale, CA ",2022-01-14,2 , 15,205000 , 145000 , 21000
LinkedIn,Senior Software Engineer,Security,220000,"Sunnyvale, CA ",2022-01-14,4 , 15,153000 , 52000 , 15000
Microsoft,62,Web Development (Front-End),205000,"Bellevue, WA ",2022-01-13,8 , 15,154000 , 36000 , 15000
