Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Rightpoint,l6,Full Stack,160000,"Boston, MA ",2022-03-08,3 , 20,160000 , N/A , N/A
T-Mobile,L07,Data,245000,"Seattle, WA ",2022-03-03,7 , 20,190000 , 15000 , 40000
Comcast,L1,Site Reliability (SRE),191000,"Denver, CO ",2022-03-03,4 , 20,161000 , 10000 , 20000
Citi,C14,Data,216000,"Jersey City, NJ ",2022-03-01,16 , 20,190000 , N/A , 26000
Facebook,M1,Distributed Systems (Back-End),470000,"San Francisco, CA ",2022-02-28,0 , 20,210000 , 220000 , 40000
Salesforce,Senior Director,Full Stack,538000,"Burlington, MA ",2022-02-28,5 , 20,270000 , 200000 , 68000
Amazon,L5 SDM,API Development (Back-End),366000,"Seattle, WA ",2022-02-27,0 , 20,160000 , 23000 , 183000
Amazon,L6 SDM,Distributed Systems (Back-End),640000,"Seattle, WA ",2022-02-25,7 , 20,165000 , 400000 , 75000
Indeed,L3,Full Stack,327000,"Austin, TX ",2022-02-25,4 , 20,172000 , 120000 , 35000
Amazon,L6 SDM,Android,340000,"Sunnyvale, CA ",2022-02-18,7 , 20,190000 , 150000 , N/A
Facebook,D2,AR / VR,2000000,"Menlo Park, CA ",2022-02-17,0 , 20,350000 , 1.5M , 140000
Google,Manager (L6),API Development (Back-End),505000,"Sunnyvale, CA ",2022-02-17,2 , 20,231000 , 213000 , 61000
Capital Group,Vice President,Full Stack,900000,"Los Angeles, CA ",2022-02-17,2 , 20,300000 , N/A , 600000
Amazon,L6 SDM,ML / AI,450000,"San Francisco, CA ",2022-02-16,2 , 20,185000 , 265000 , N/A
Amazon,Director,Distributed Systems (Back-End),1375000,"Seattle, WA ",2022-02-15,3 , 20,160000 , 1.2M , N/A
Veracode,1,Security,189000,"Burlington, MA ",2022-02-10,3 , 20,172000 , N/A , 17000
Amazon,L5 SDM,Data,421000,"Seattle, WA ",2022-02-08,0 , 20,160000 , 158000 , 103000
Amazon,Director,Full Stack,1100000,"San Jose, CA ",2022-02-08,7 , 20,185000 , 915000 , N/A
Sony,Senior,Full Stack,260000,"Los Angeles, CA ",2022-02-08,10 , 20,190000 , N/A , 70000
Adobe,Engg Director,Full Stack,1023000,"San Jose, CA ",2022-02-07,0 , 20,325000 , 600000 , 98000
Google,Senior Manager,Distributed Systems (Back-End),855000,"Seattle, WA ",2022-02-07,4 , 20,280000 , 475000 , 100000
Expedia,M,Full Stack,285000,"Seattle, WA ",2022-02-06,15 , 20,210000 , 75000 , N/A
Qualys,L2,Production,320000,"San Francisco, CA ",2022-02-05,10 , 20,200000 , 100000 , 20000
Citi,C13,Full Stack,223000,"Jersey City, NJ ",2022-02-05,10 , 20,185000 , N/A , 38000
Okta,Senior Director,Full Stack,1038000,"San Francisco, CA ",2022-02-04,0 , 20,370000 , 575000 , 93000
JPMorgan Chase,603,Distributed Systems (Back-End),176000,"New York, NY ",2022-02-04,10 , 20,170000 , 6000 , N/A
Nomura,Executive Director,Distributed Systems (Back-End),436000,"New York, NY ",2022-02-02,11 , 20,257000 , 30000 , 149000
Stripe,M1,Distributed Systems (Back-End),751000,"Seattle, WA ",2022-02-02,0 , 20,263000 , 413000 , 75000
Optum,30,Site Reliability (SRE),295000,"Los Angeles, CA ",2022-02-01,6 , 20,205000 , 50000 , 40000
IBM,band9,Testing (SDET),136000,"Austin, TX ",2022-02-01,10 , 20,136000 , N/A , N/A
Microsoft,65,API Development (Back-End),281000,"Redmond, WA ",2022-01-31,13 , 20,191000 , 45000 , 45000
Google,Director,Full Stack,877000,"Mountain View, CA ",2022-01-31,6 , 20,347000 , 400000 , 130000
F5 Networks,8,Networking,319000,"Seattle, WA ",2022-01-31,8 , 20,195000 , 85000 , 39000
Google,Senior Manager,Distributed Systems (Back-End),756000,"Sunnyvale, CA ",2022-01-30,0 , 20,285000 , 400000 , 71000
Amazon,Senior SDM,Distributed Systems (Back-End),650000,"Denver, CO ",2022-01-30,9 , 20,160000 , 490000 , N/A
,L2,Distributed Systems (Back-End),281000,"New York, NY ",2022-01-30,1 , 20,235000 , N/A , 46000
LinkedIn,Sr. Manager,DevOps,500000,"Sunnyvale, CA ",2022-01-29,5 , 20,245000 , 230000 , 25000
